seed,scenario,sequence_index,sequence_id,slot,start,end_exclusive,channels,signs,duration,magnitude_std,offset_from_nearest_transition,scale_source,split,corruption_type
43,switch_before6,6,valf_20260921_43_transit_smooth_002,0,54,66,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_before6,6,valf_20260921_43_transit_smooth_002,1,114,126,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_before6,7,valf_20260921_43_transit_smooth_003,0,54,66,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_before6,7,valf_20260921_43_transit_smooth_003,1,114,126,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_before6,8,valf_20260921_43_transit_rough_000,0,54,66,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_before6,8,valf_20260921_43_transit_rough_000,1,114,126,[2],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_before6,9,valf_20260921_43_transit_rough_001,0,54,66,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_before6,9,valf_20260921_43_transit_rough_001,1,114,126,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_before6,10,valf_20260921_43_transit_rough_002,0,54,66,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_before6,10,valf_20260921_43_transit_rough_002,1,114,126,[0],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_before6,11,valf_20260921_43_transit_rough_003,0,54,66,[2],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_before6,11,valf_20260921_43_transit_rough_003,1,114,126,[0],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,0,valf_20260921_43_warehouse_000,0,66,78,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,0,valf_20260921_43_warehouse_000,1,126,138,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,1,valf_20260921_43_warehouse_001,0,66,78,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,1,valf_20260921_43_warehouse_001,1,126,138,[1],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,2,valf_20260921_43_warehouse_002,0,66,78,[2],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,2,valf_20260921_43_warehouse_002,1,126,138,[2],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,3,valf_20260921_43_warehouse_003,0,66,78,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,3,valf_20260921_43_warehouse_003,1,126,138,[2],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,4,valf_20260921_43_transit_smooth_000,0,66,78,[0],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,4,valf_20260921_43_transit_smooth_000,1,126,138,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,5,valf_20260921_43_transit_smooth_001,0,66,78,[2],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,5,valf_20260921_43_transit_smooth_001,1,126,138,[2],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,6,valf_20260921_43_transit_smooth_002,0,66,78,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,6,valf_20260921_43_transit_smooth_002,1,126,138,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,7,valf_20260921_43_transit_smooth_003,0,66,78,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,7,valf_20260921_43_transit_smooth_003,1,126,138,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,8,valf_20260921_43_transit_rough_000,0,66,78,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,8,valf_20260921_43_transit_rough_000,1,126,138,[2],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,9,valf_20260921_43_transit_rough_001,0,66,78,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,9,valf_20260921_43_transit_rough_001,1,126,138,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,10,valf_20260921_43_transit_rough_002,0,66,78,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,10,valf_20260921_43_transit_rough_002,1,126,138,[0],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,11,valf_20260921_43_transit_rough_003,0,66,78,[2],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,switch_after6,11,valf_20260921_43_transit_rough_003,1,126,138,[0],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,0,valf_20260921_44_warehouse_000,0,62,74,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,0,valf_20260921_44_warehouse_000,1,121,133,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,1,valf_20260921_44_warehouse_001,0,46,58,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,1,valf_20260921_44_warehouse_001,1,133,145,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,2,valf_20260921_44_warehouse_002,0,5,17,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,2,valf_20260921_44_warehouse_002,1,141,153,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,3,valf_20260921_44_warehouse_003,0,65,77,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,3,valf_20260921_44_warehouse_003,1,128,140,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,4,valf_20260921_44_transit_smooth_000,0,82,94,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,4,valf_20260921_44_transit_smooth_000,1,143,155,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,5,valf_20260921_44_transit_smooth_001,0,25,37,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,5,valf_20260921_44_transit_smooth_001,1,90,102,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,6,valf_20260921_44_transit_smooth_002,0,26,38,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,6,valf_20260921_44_transit_smooth_002,1,144,156,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,7,valf_20260921_44_transit_smooth_003,0,68,80,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,7,valf_20260921_44_transit_smooth_003,1,141,153,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,8,valf_20260921_44_transit_rough_000,0,30,42,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,8,valf_20260921_44_transit_rough_000,1,123,135,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,9,valf_20260921_44_transit_rough_001,0,4,16,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,9,valf_20260921_44_transit_rough_001,1,49,61,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,10,valf_20260921_44_transit_rough_002,0,99,111,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,10,valf_20260921_44_transit_rough_002,1,19,31,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,11,valf_20260921_44_transit_rough_003,0,2,14,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,steady_d12_n2_m1,11,valf_20260921_44_transit_rough_003,1,118,130,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,0,valf_20260921_44_warehouse_000,0,62,66,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,0,valf_20260921_44_warehouse_000,1,121,125,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,1,valf_20260921_44_warehouse_001,0,46,50,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,1,valf_20260921_44_warehouse_001,1,133,137,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,2,valf_20260921_44_warehouse_002,0,5,9,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,2,valf_20260921_44_warehouse_002,1,141,145,[1],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,3,valf_20260921_44_warehouse_003,0,65,69,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,3,valf_20260921_44_warehouse_003,1,128,132,[0],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,4,valf_20260921_44_transit_smooth_000,0,82,86,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,4,valf_20260921_44_transit_smooth_000,1,143,147,[1],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,5,valf_20260921_44_transit_smooth_001,0,25,29,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,5,valf_20260921_44_transit_smooth_001,1,90,94,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,6,valf_20260921_44_transit_smooth_002,0,26,30,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,6,valf_20260921_44_transit_smooth_002,1,144,148,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,7,valf_20260921_44_transit_smooth_003,0,68,72,[2],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,7,valf_20260921_44_transit_smooth_003,1,141,145,[0],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,8,valf_20260921_44_transit_rough_000,0,30,34,[1],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,8,valf_20260921_44_transit_rough_000,1,123,127,[2],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,9,valf_20260921_44_transit_rough_001,0,4,8,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,9,valf_20260921_44_transit_rough_001,1,49,53,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,10,valf_20260921_44_transit_rough_002,0,99,103,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,10,valf_20260921_44_transit_rough_002,1,19,23,[2],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,11,valf_20260921_44_transit_rough_003,0,2,6,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration4,11,valf_20260921_44_transit_rough_003,1,118,122,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,0,valf_20260921_44_warehouse_000,0,62,86,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,0,valf_20260921_44_warehouse_000,1,121,145,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,1,valf_20260921_44_warehouse_001,0,46,70,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,1,valf_20260921_44_warehouse_001,1,133,157,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,2,valf_20260921_44_warehouse_002,0,5,29,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,2,valf_20260921_44_warehouse_002,1,141,165,[1],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,3,valf_20260921_44_warehouse_003,0,65,89,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,3,valf_20260921_44_warehouse_003,1,128,152,[0],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,4,valf_20260921_44_transit_smooth_000,0,82,106,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,4,valf_20260921_44_transit_smooth_000,1,143,167,[1],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,5,valf_20260921_44_transit_smooth_001,0,25,49,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,5,valf_20260921_44_transit_smooth_001,1,90,114,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,6,valf_20260921_44_transit_smooth_002,0,26,50,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,6,valf_20260921_44_transit_smooth_002,1,144,168,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,7,valf_20260921_44_transit_smooth_003,0,68,92,[2],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,7,valf_20260921_44_transit_smooth_003,1,141,165,[0],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,8,valf_20260921_44_transit_rough_000,0,30,54,[1],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,8,valf_20260921_44_transit_rough_000,1,123,147,[2],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,9,valf_20260921_44_transit_rough_001,0,4,28,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,9,valf_20260921_44_transit_rough_001,1,49,73,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,10,valf_20260921_44_transit_rough_002,0,99,123,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,10,valf_20260921_44_transit_rough_002,1,19,43,[2],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,11,valf_20260921_44_transit_rough_003,0,2,26,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,duration24,11,valf_20260921_44_transit_rough_003,1,118,142,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count1,0,valf_20260921_44_warehouse_000,0,62,74,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count1,1,valf_20260921_44_warehouse_001,0,46,58,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count1,2,valf_20260921_44_warehouse_002,0,5,17,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count1,3,valf_20260921_44_warehouse_003,0,65,77,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count1,4,valf_20260921_44_transit_smooth_000,0,82,94,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count1,5,valf_20260921_44_transit_smooth_001,0,25,37,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count1,6,valf_20260921_44_transit_smooth_002,0,26,38,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count1,7,valf_20260921_44_transit_smooth_003,0,68,80,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count1,8,valf_20260921_44_transit_rough_000,0,30,42,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count1,9,valf_20260921_44_transit_rough_001,0,4,16,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count1,10,valf_20260921_44_transit_rough_002,0,99,111,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count1,11,valf_20260921_44_transit_rough_003,0,2,14,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,0,valf_20260921_44_warehouse_000,0,62,74,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,0,valf_20260921_44_warehouse_000,1,121,133,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,0,valf_20260921_44_warehouse_000,2,16,28,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,1,valf_20260921_44_warehouse_001,0,46,58,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,1,valf_20260921_44_warehouse_001,1,133,145,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,1,valf_20260921_44_warehouse_001,2,97,109,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,2,valf_20260921_44_warehouse_002,0,5,17,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,2,valf_20260921_44_warehouse_002,1,141,153,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,2,valf_20260921_44_warehouse_002,2,43,55,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,3,valf_20260921_44_warehouse_003,0,65,77,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,3,valf_20260921_44_warehouse_003,1,128,140,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,3,valf_20260921_44_warehouse_003,2,5,17,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,4,valf_20260921_44_transit_smooth_000,0,82,94,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,4,valf_20260921_44_transit_smooth_000,1,143,155,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,4,valf_20260921_44_transit_smooth_000,2,33,45,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,5,valf_20260921_44_transit_smooth_001,0,25,37,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,5,valf_20260921_44_transit_smooth_001,1,90,102,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,5,valf_20260921_44_transit_smooth_001,2,127,139,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,6,valf_20260921_44_transit_smooth_002,0,26,38,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,6,valf_20260921_44_transit_smooth_002,1,144,156,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,6,valf_20260921_44_transit_smooth_002,2,106,118,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,7,valf_20260921_44_transit_smooth_003,0,68,80,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,7,valf_20260921_44_transit_smooth_003,1,141,153,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,7,valf_20260921_44_transit_smooth_003,2,9,21,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,8,valf_20260921_44_transit_rough_000,0,30,42,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,8,valf_20260921_44_transit_rough_000,1,123,135,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,8,valf_20260921_44_transit_rough_000,2,86,98,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,9,valf_20260921_44_transit_rough_001,0,4,16,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,9,valf_20260921_44_transit_rough_001,1,49,61,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,9,valf_20260921_44_transit_rough_001,2,90,102,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,10,valf_20260921_44_transit_rough_002,0,99,111,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,10,valf_20260921_44_transit_rough_002,1,19,31,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,10,valf_20260921_44_transit_rough_002,2,143,155,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,11,valf_20260921_44_transit_rough_003,0,2,14,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,11,valf_20260921_44_transit_rough_003,1,118,130,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,count3,11,valf_20260921_44_transit_rough_003,2,53,65,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,magnitude2,0,valf_20260921_44_warehouse_000,0,62,74,[0],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,magnitude2,0,valf_20260921_44_warehouse_000,1,121,133,[2],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,magnitude2,1,valf_20260921_44_warehouse_001,0,46,58,[1],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,magnitude2,1,valf_20260921_44_warehouse_001,1,133,145,[0],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,magnitude2,2,valf_20260921_44_warehouse_002,0,5,17,[1],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,magnitude2,2,valf_20260921_44_warehouse_002,1,141,153,[1],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
44,magnitude2,3,valf_20260921_44_warehouse_003,0,65,77,[2],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
